_id,Beta,q,collisionality_elec,s-hat,temp_grad_elec,temp_grad_ion,dens_grad_elec,dens_grad_ion,impurity_density,impurity_charge,alpha_MHD,Ti_over_Te,ky,collection
69a5f8da5fbf004f2b2a813b,0.0020287696107204375,-3.6751630306243896,1.5273096994358497,4.48699346108608,32.38454719788926,38.257576825366336,11.867692174954135,11.00147340997966,0.060389254,6.0,0.08860665634033389,1.6289071,-0.10203980152437214,LinearRuns
69a5f8e55fbf004f2b2a8159,0.0019755877339229875,-3.738485813140869,1.5727413632304836,4.715323609363518,36.5361220317058,41.0349977954079,15.61041440035119,9.420629470930551,0.060197078,6.0,0.09541359872895587,1.624108,-0.10210484705735566,LinearRuns
69a5f8f05fbf004f2b2a8178,0.001913640301278613,-3.8068182468414307,1.6239743249069885,4.9701960751789525,43.2205816414133,44.14748103183081,21.863979917649115,6.021487862056383,0.059580222,6.0,0.10514424925180826,1.6214827,-0.10205532235725547,LinearRuns
69a5f8fb5fbf004f2b2a8197,0.0018377374541330156,-3.878121852874756,1.6840289062343252,5.25342490049438,53.949465643841364,47.639988605701,32.02375488858854,0.42781374338394157,0.058224246,6.0,0.11957071740065887,1.6234984,-0.10184948544035846,LinearRuns
69a5f9065fbf004f2b2a81b5,0.001740778016007551,-3.9549713134765625,1.7583067592828099,5.5700381080360675,70.97298584310656,51.598268467684846,48.292278975792335,-6.429960852747601,0.055737499,6.0,0.14165430060080494,1.6341656,-0.10147984054500771,LinearRuns
69a5f9125fbf004f2b2a81d3,0.001614260581293865,-4.0341973304748535,1.8556894381535964,5.866680365798402,97.19409910863601,55.921264283777035,73.45502154301575,-8.012737103696562,0.051681045,6.0,0.1765627677202064,1.6597337,-0.10050642820017741,LinearRuns
69a5f91d5fbf004f2b2a81f1,0.001450273399803085,-4.119761943817139,1.9901591108693173,6.104479965486893,135.8381087620868,60.72991005493987,110.6026097647163,6.62701630147145,0.045956869,6.0,0.22940694718480395,1.709639,-0.09880089270004391,LinearRuns
69a5f9295fbf004f2b2a820f,0.0012464465103299857,-4.206910610198975,2.182454737274004,6.260137216546911,189.04592539053718,66.09757448921646,161.70519060266636,50.28145182126686,0.039023329,6.0,0.29863006504902123,1.7973319,-0.0961069735354904,LinearRuns
69a5f9345fbf004f2b2a822d,0.0010117130507356269,-4.297454833984375,2.4639318240844137,6.503494142657839,256.5656334389098,71.87277240488937,226.27977564289077,125.16750065932675,0.031933174,6.0,0.36670859802143224,1.9409988,-0.09213793369773549,LinearRuns
69a5f93f5fbf004f2b2a824b,0.0007682944244432227,-4.394789695739746,2.879001251501422,7.2347912162988015,332.7096757011426,77.8515935364025,298.1109203784834,217.89761998435444,0.025709063,6.0,0.4051680973947424,2.1635656,-0.0869077927247224,LinearRuns
